hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,agent_campany,total_guests,total_nights,estimated_revenue,is_family
City Hotel,0,183,2017,July,31,30,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,0,Check-Out,2017-07-31,Agent,2,1,130.5,0
City Hotel,0,189,2017,July,30,24,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,103.1,0,0,Check-Out,2017-07-31,Agent,2,7,721.6999999999999,0
City Hotel,0,129,2017,July,30,24,2,5,2,1,0,BB,DEU,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,260.0,0,0,Check-Out,2017-07-31,Agent,3,7,1820.0,1
City Hotel,0,132,2017,July,30,26,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,0,Check-Out,2017-07-31,Agent,2,5,652.5,0
City Hotel,0,262,2017,July,30,26,1,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,89.1,0,1,Check-Out,2017-07-31,Agent,2,5,445.5,0
City Hotel,0,19,2017,July,30,28,1,2,1,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.0,0,1,Check-Out,2017-07-31,Agent,1,3,408.0,0
City Hotel,0,123,2017,July,30,23,3,5,3,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,167.76,0,1,Check-Out,2017-07-31,Agent,3,8,1342.08,0
City Hotel,0,71,2017,July,30,28,1,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,229.33,0,0,Check-Out,2017-07-31,Agent,4,3,687.99,1
City Hotel,0,224,2017,July,29,19,3,9,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.0,0,1,Check-Out,2017-07-31,Agent,2,12,1068.0,0
City Hotel,0,102,2017,July,30,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,2,Check-Out,2017-07-31,Agent,2,3,465.0,0
City Hotel,0,19,2017,July,30,28,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,206.0,0,1,Check-Out,2017-07-31,Agent,3,3,618.0,0
City Hotel,0,13,2017,July,31,30,1,0,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1,Check-Out,2017-07-31,Agent,1,1,118.0,0
City Hotel,0,10,2017,July,30,28,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.0,0,0,Check-Out,2017-07-31,Agent,2,3,429.0,0
City Hotel,0,302,2017,July,30,29,1,1,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.3,0,4,Check-Out,2017-07-31,Agent,3,2,246.6,1
City Hotel,0,202,2017,July,30,24,2,5,2,0,0,BB,POL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,0,Check-Out,2017-07-31,Agent,2,7,787.5,0
City Hotel,0,16,2017,July,31,30,1,0,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.0,0,2,Check-Out,2017-07-31,Agent,3,1,138.0,0
City Hotel,0,16,2017,July,31,30,1,0,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.0,0,2,Check-Out,2017-07-31,Agent,2,1,138.0,0
City Hotel,0,16,2017,July,31,30,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,178.0,0,2,Check-Out,2017-07-31,Agent,2,1,178.0,0
City Hotel,0,0,2017,July,31,30,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2017-07-31,Company,1,1,65.0,0
City Hotel,0,34,2017,July,30,29,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,250.96,0,1,Check-Out,2017-07-31,Agent,4,2,501.92,1
City Hotel,0,105,2017,July,30,26,1,4,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,1,Check-Out,2017-07-31,Agent,2,5,775.0,0
City Hotel,0,155,2017,July,30,24,2,5,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,133.38,0,2,Check-Out,2017-07-31,Agent,3,7,933.66,1
City Hotel,0,72,2017,July,30,27,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.8,0,0,Check-Out,2017-07-31,Agent,2,4,439.2,0
City Hotel,0,130,2017,July,30,24,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.1,0,1,Check-Out,2017-07-31,Agent,2,7,560.6999999999999,0
City Hotel,0,5,2017,July,30,29,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,164.5,0,2,Check-Out,2017-07-31,Agent,2,2,329.0,0
City Hotel,0,15,2017,July,30,27,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,157.0,0,1,Check-Out,2017-07-31,Agent,2,4,628.0,0
City Hotel,0,156,2017,July,30,28,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,90.0,0,1,Check-Out,2017-07-31,Agent,2,3,270.0,0
City Hotel,0,11,2017,July,30,28,1,2,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,158.0,0,0,Check-Out,2017-07-31,Agent,2,3,474.0,0
City Hotel,0,232,2017,July,31,30,1,0,2,0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,2,Check-Out,2017-07-31,Agent,2,1,130.5,0
City Hotel,0,113,2017,July,30,28,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,96.67,0,1,Check-Out,2017-07-31,Agent,2,3,290.01,0
City Hotel,0,28,2017,July,30,25,1,5,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,0,Check-Out,2017-07-31,Agent,3,6,1260.0,0
City Hotel,0,207,2017,July,30,29,1,1,3,1,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,268.5,1,0,Check-Out,2017-07-31,Agent,4,2,537.0,1
City Hotel,0,109,2017,July,30,27,1,3,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,125.0,0,1,Check-Out,2017-07-31,Agent,2,4,500.0,0
City Hotel,0,56,2017,July,30,29,1,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-07-31,Agent,2,2,252.0,0
City Hotel,0,28,2017,July,30,29,1,1,1,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.0,0,1,Check-Out,2017-07-31,Agent,1,2,268.0,0
City Hotel,0,207,2017,July,30,29,1,1,3,1,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,187.5,0,0,Check-Out,2017-07-31,Agent,4,2,375.0,1
City Hotel,0,296,2017,July,30,27,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,98.85,0,1,Check-Out,2017-07-31,Agent,2,4,395.4,0
City Hotel,0,296,2017,July,30,27,1,3,0,2,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,,0,Transient,98.85,0,1,Check-Out,2017-07-31,Agent,2,4,395.4,1
City Hotel,0,64,2017,July,30,28,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.33,0,1,Check-Out,2017-07-31,Agent,2,3,357.99,0
City Hotel,0,0,2017,July,30,29,1,1,2,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,189.0,0,0,Check-Out,2017-07-31,Direct,2,2,378.0,0
City Hotel,0,198,2017,July,30,25,1,5,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,2,Check-Out,2017-07-31,Agent,3,6,1020.0,0
City Hotel,0,59,2017,July,31,30,1,0,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1,Check-Out,2017-07-31,Agent,2,1,118.0,0
City Hotel,0,12,2017,July,31,30,1,0,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.0,0,2,Check-Out,2017-07-31,Agent,2,1,109.0,0
City Hotel,0,8,2017,July,30,27,1,3,3,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,217.98,0,0,Check-Out,2017-07-31,Agent,3,4,871.92,0
City Hotel,0,0,2017,July,31,30,1,0,3,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,0,Check-Out,2017-07-31,Agent,3,1,190.0,0
City Hotel,0,2,2017,July,31,30,1,0,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,179.1,0,1,Check-Out,2017-07-31,Agent,3,1,179.1,0
City Hotel,0,40,2017,July,31,31,1,0,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-08-01,Agent,2,1,140.0,0
City Hotel,0,40,2017,July,31,31,1,0,1,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,2017-08-01,Agent,1,1,140.0,0
City Hotel,0,145,2017,July,30,27,2,3,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,164.7,0,1,Check-Out,2017-08-01,Agent,2,5,823.5,0
City Hotel,0,468,2017,July,30,29,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-08-01,Agent,2,3,338.01,0
City Hotel,0,171,2017,July,31,30,2,0,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.75,0,0,Check-Out,2017-08-01,Agent,2,2,237.5,0
City Hotel,0,181,2017,July,30,25,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,7,560.6999999999999,0
City Hotel,0,129,2017,July,30,28,2,2,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,140.4,0,0,Check-Out,2017-08-01,Agent,3,4,561.6,0
City Hotel,0,38,2017,July,31,30,2,0,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,0,Check-Out,2017-08-01,Agent,3,2,420.0,0
City Hotel,0,117,2017,July,31,30,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,2,160.2,0
City Hotel,0,468,2017,July,30,29,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-08-01,Agent,2,3,338.01,0
City Hotel,0,168,2017,July,30,25,2,5,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,1,Check-Out,2017-08-01,Agent,2,7,560.6999999999999,0
City Hotel,0,179,2017,July,30,25,2,5,3,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,93.6,0,1,Check-Out,2017-08-01,Agent,3,7,655.1999999999999,0
City Hotel,0,0,2017,July,31,31,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,426.0,0,Transient,95.0,0,0,Check-Out,2017-08-01,Company,1,1,95.0,0
City Hotel,0,0,2017,July,31,31,1,0,1,0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2017-08-01,Direct,1,1,0.0,0
City Hotel,0,468,2017,July,30,29,2,1,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-08-01,Agent,2,3,338.01,0
City Hotel,0,153,2017,July,30,28,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,4,320.4,0
City Hotel,0,125,2017,July,31,31,1,0,2,2,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,168.0,,0,Transient,130.5,0,0,Check-Out,2017-08-01,Agent,4,1,130.5,1
City Hotel,0,158,2017,July,30,29,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,0,Check-Out,2017-08-01,Agent,2,3,391.5,0
City Hotel,0,468,2017,July,30,29,2,1,2,0,0,BB,ZAF,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-08-01,Agent,2,3,338.01,0
City Hotel,0,153,2017,July,30,29,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,130.5,0,0,Check-Out,2017-08-01,Agent,2,3,391.5,0
City Hotel,0,153,2017,July,30,29,2,1,2,1,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,148.5,0,0,Check-Out,2017-08-01,Agent,3,3,445.5,1
City Hotel,0,18,2017,July,30,28,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,423.0,,0,Transient,128.74,0,0,Check-Out,2017-08-01,Agent,2,4,514.96,0
City Hotel,0,0,2017,July,31,31,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152.0,,0,Transient,69.7,0,0,Check-Out,2017-08-01,Agent,2,1,69.7,0
City Hotel,0,83,2017,July,30,28,2,2,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,220.0,0,1,Check-Out,2017-08-01,Agent,3,4,880.0,0
City Hotel,0,189,2017,July,31,30,2,0,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,2,Check-Out,2017-08-01,Agent,2,2,279.0,0
City Hotel,0,244,2017,July,30,29,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2,Check-Out,2017-08-01,Agent,2,3,321.29999999999995,0
City Hotel,0,90,2017,July,31,30,2,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0,Check-Out,2017-08-01,Agent,2,2,240.0,0
City Hotel,0,19,2017,July,30,28,2,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,125.6,0,1,Check-Out,2017-08-01,Agent,2,4,502.4,0
City Hotel,0,88,2017,July,31,30,2,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-08-01,Agent,2,2,240.0,0
City Hotel,0,246,2017,July,30,29,2,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,2,Check-Out,2017-08-01,Agent,3,3,375.29999999999995,1
City Hotel,0,136,2017,July,31,30,2,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.75,0,0,Check-Out,2017-08-01,Agent,2,2,237.5,0
City Hotel,0,88,2017,July,30,28,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1,Check-Out,2017-08-01,Agent,3,4,760.0,0
City Hotel,0,207,2017,July,30,25,2,5,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.46,0,1,Check-Out,2017-08-01,Agent,2,7,668.2199999999999,0
City Hotel,0,69,2017,July,30,26,2,4,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,476.0,,0,Transient,95.37,0,1,Check-Out,2017-08-01,Agent,2,6,572.22,0
City Hotel,0,64,2017,July,31,31,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,85.0,,0,Transient,75.6,0,0,Check-Out,2017-08-01,Agent,1,1,75.6,0
City Hotel,0,68,2017,July,30,27,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.6,0,2,Check-Out,2017-08-01,Agent,2,5,718.0,0
City Hotel,0,276,2017,July,30,29,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,188.1,0,2,Check-Out,2017-08-01,Agent,4,3,564.3,1
City Hotel,0,134,2017,July,30,27,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,139.5,0,2,Check-Out,2017-08-01,Agent,2,5,697.5,0
City Hotel,0,65,2017,July,30,29,2,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,128.33,0,1,Check-Out,2017-08-01,Agent,2,3,384.99,0
City Hotel,0,167,2017,July,31,30,2,0,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,2,160.2,0
City Hotel,0,167,2017,July,31,30,2,0,2,0,1,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,89.1,0,2,Check-Out,2017-08-01,Agent,3,2,178.2,1
City Hotel,0,0,2017,July,30,29,2,1,2,0,0,BB,NOR,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,126.0,0,0,Check-Out,2017-08-01,Direct,2,3,378.0,0
City Hotel,0,167,2017,July,31,30,2,0,1,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,102.35,0,0,Check-Out,2017-08-01,Agent,2,2,204.7,1
City Hotel,0,245,2017,July,30,29,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,3,240.29999999999998,0
City Hotel,0,61,2017,July,31,31,1,0,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,185.0,0,1,Check-Out,2017-08-01,Agent,2,1,185.0,0
City Hotel,0,1,2017,July,30,29,4,11,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,31.0,0,0,Check-Out,2017-08-13,Agent,2,15,465.0,0
City Hotel,0,23,2017,July,31,30,2,0,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,120.0,0,1,Check-Out,2017-08-01,Direct,2,2,240.0,0
City Hotel,0,164,2017,July,31,30,2,0,1,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient,84.6,0,1,Check-Out,2017-08-01,Agent,1,2,169.2,0
City Hotel,0,117,2017,July,30,29,2,1,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,0,Check-Out,2017-08-01,Agent,2,3,240.29999999999998,0
City Hotel,0,276,2017,July,31,30,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,,0,Transient,93.64,0,2,Check-Out,2017-08-02,Agent,4,3,280.92,1
City Hotel,0,276,2017,July,31,30,2,1,0,2,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,93.64,0,2,Check-Out,2017-08-02,Agent,2,3,280.92,1
City Hotel,0,62,2017,August,31,1,0,1,2,0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,71.1,0,0,Check-Out,2017-08-02,Agent,2,1,71.1,0
City Hotel,0,58,2017,July,30,29,2,2,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,231.5,0,1,Check-Out,2017-08-02,Agent,4,4,926.0,1
City Hotel,0,103,2017,July,30,29,2,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-08-02,Agent,2,4,500.0,0
City Hotel,0,84,2017,July,31,30,2,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.67,0,1,Check-Out,2017-08-02,Agent,2,3,365.01,0
City Hotel,0,13,2017,August,31,1,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.2,0,1,Check-Out,2017-08-02,Agent,2,1,87.2,0
City Hotel,0,111,2017,July,30,26,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,145.0,0,2,Check-Out,2017-08-02,Agent,2,7,1015.0,0
City Hotel,0,23,2017,August,31,1,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,108.0,0,1,Check-Out,2017-08-02,Agent,2,1,108.0,0
City Hotel,0,69,2017,August,31,1,0,1,1,0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,140.0,0,1,Check-Out,2017-08-02,Agent,1,1,140.0,0
City Hotel,0,8,2017,August,31,1,0,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,1,Check-Out,2017-08-02,Agent,2,1,119.0,0
City Hotel,0,5,2017,July,31,31,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1,Check-Out,2017-08-02,Company,1,2,130.0,0
City Hotel,0,1,2017,August,31,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,40.0,0,Transient,74.0,1,0,Check-Out,2017-08-02,Company,1,1,74.0,0
City Hotel,0,12,2017,August,31,1,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,1,Check-Out,2017-08-02,Agent,1,1,119.0,0
City Hotel,0,19,2017,July,31,30,2,1,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,234.33,1,1,Check-Out,2017-08-02,Agent,3,3,702.99,0
City Hotel,0,74,2017,July,30,29,2,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,185.0,0,1,Check-Out,2017-08-02,Agent,4,4,740.0,1
City Hotel,0,181,2017,July,31,30,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,2017-08-02,Agent,2,3,240.29999999999998,0
City Hotel,0,272,2017,July,31,31,1,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,2,Check-Out,2017-08-02,Agent,2,2,178.2,0
City Hotel,0,173,2017,July,31,30,2,1,2,0,0,SC,CN,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,52.0,,0,Transient,71.1,0,0,Check-Out,2017-08-02,Agent,2,3,213.29999999999998,0
City Hotel,0,4,2017,July,31,31,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1,Check-Out,2017-08-02,Company,1,2,130.0,0
City Hotel,1,0,2017,August,31,2,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,0,A,C,0,No Deposit,,40.0,0,Transient,65.0,0,1,No-Show,2017-08-02,Company,1,2,130.0,0
City Hotel,0,135,2017,August,31,1,0,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,211.5,1,3,Check-Out,2017-08-02,Agent,3,1,211.5,0
City Hotel,0,292,2017,July,30,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,98.85,0,1,Check-Out,2017-08-02,Agent,2,4,395.4,0
City Hotel,0,68,2017,July,30,26,2,5,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,153.49,0,0,Check-Out,2017-08-02,Agent,3,7,1074.43,0
City Hotel,0,83,2017,July,31,31,1,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,232.5,0,0,Check-Out,2017-08-02,Agent,4,2,465.0,1
City Hotel,0,20,2017,July,31,31,1,1,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,234.0,0,0,Check-Out,2017-08-02,Agent,4,2,468.0,1
City Hotel,0,14,2017,July,31,31,1,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.5,0,1,Check-Out,2017-08-02,Agent,1,2,289.0,0
City Hotel,0,155,2017,July,30,28,2,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,0,Check-Out,2017-08-02,Agent,2,5,652.5,0
